AgtId,name,iso_code,gwno,id,entity,region.name,region_geo,central_longitude,central_latitude,search_pax
699,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
697,Western Sahara,,,147.0,True,Middle East and North Africa,Africa,-13.1395,24.6585,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=147&match_any_issues=True&name=&text=&signed_after=&signed_before=
1070,Pakistan,PAK,770.0,109.0,False,Asia and Pacific,Asia,70.2101,30.31428,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=109&match_any_issues=True&name=&text=&signed_after=&signed_before=
664,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
996,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
1073,South Korea,KOR,732.0,126.0,False,Asia and Pacific,Asia,127.8064,36.35627,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=126&match_any_issues=True&name=&text=&signed_after=&signed_before=
997,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
675,Rwanda,RWA,517.0,116.0,False,Africa (excl MENA),Africa,29.95631,-1.99839,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=116&match_any_issues=True&name=&text=&signed_after=&signed_before=
1074,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
998,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
1072,Palestine,,,108.0,True,Middle East and North Africa,Asia,35.20468,31.91272,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=108&match_any_issues=True&name=&text=&signed_after=&signed_before=
698,Western Sahara,,,147.0,True,Middle East and North Africa,Africa,-13.1395,24.6585,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=147&match_any_issues=True&name=&text=&signed_after=&signed_before=
714,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
689,Western Sahara,,,147.0,True,Middle East and North Africa,Africa,-13.1395,24.6585,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=147&match_any_issues=True&name=&text=&signed_after=&signed_before=
734,Taliban,,,167.0,True,Cross-regional,,,,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=167&match_any_issues=True&name=&text=&signed_after=&signed_before=
830,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1000,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
999,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
724,Abkhazia,,,2.0,True,Europe and Eurasia,Asia,41.16521,43.11038,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=2&match_any_issues=True&name=&text=&signed_after=&signed_before=
725,Abkhazia,,,2.0,True,Europe and Eurasia,Asia,41.16521,43.11038,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=2&match_any_issues=True&name=&text=&signed_after=&signed_before=
1781,Russia,RUS,365.0,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=115&match_any_issues=True&name=&text=&signed_after=&signed_before=
823,Azerbaijan,AZE,373.0,16.0,False,Europe and Eurasia,Asia,47.52871,40.29016,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=16&match_any_issues=True&name=&text=&signed_after=&signed_before=
1780,Russia,RUS,365.0,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=115&match_any_issues=True&name=&text=&signed_after=&signed_before=
1672,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1577,United States of America,USA,2.0,145.0,False,Americas,Americas,-99.4146,39.3987,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=145&match_any_issues=True&name=&text=&signed_after=&signed_before=
735,Taliban,,,167.0,True,Cross-regional,,,,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=167&match_any_issues=True&name=&text=&signed_after=&signed_before=
748,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
715,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
678,Kurds-Kurdistan,,,187.0,True,Cross-regional,Asia,44.0,37.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=187&match_any_issues=True&name=&text=&signed_after=&signed_before=
1944,Kenya,KEN,501.0,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=70&match_any_issues=True&name=&text=&signed_after=&signed_before=
2052,Kenya,KEN,501.0,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=70&match_any_issues=True&name=&text=&signed_after=&signed_before=
841,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
744,Puntland,,,169.0,True,Africa (excl MENA),Africa,49.0,9.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=169&match_any_issues=True&name=&text=&signed_after=&signed_before=
737,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
843,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
660,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
2047,Kenya,KEN,501.0,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=70&match_any_issues=True&name=&text=&signed_after=&signed_before=
1001,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
665,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
666,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
1002,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
1665,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
716,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1673,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
764,United Kingdom,GBR,200.0,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=143&match_any_issues=True&name=&text=&signed_after=&signed_before=
755,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
754,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
753,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
1003,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
738,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
1004,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
1006,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
1005,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
721,Eritrea,ERI,531.0,48.0,False,Africa (excl MENA),Africa,38.86067,15.3628,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=48&match_any_issues=True&name=&text=&signed_after=&signed_before=
801,Anjouan,,,10.0,True,Africa (excl MENA),Africa,44.43654,-12.2224,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=10&match_any_issues=True&name=&text=&signed_after=&signed_before=
752,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
751,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
1080,Ogaden,,,106.0,True,Africa (excl MENA),Africa,44.0,8.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=106&match_any_issues=True&name=&text=&signed_after=&signed_before=
1083,Venezuela,VEN,101.0,150.0,False,Americas,Americas,-66.1628,7.120734,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=150&match_any_issues=True&name=&text=&signed_after=&signed_before=
2037,Ogaden,,,106.0,True,Africa (excl MENA),Africa,44.0,8.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=106&match_any_issues=True&name=&text=&signed_after=&signed_before=
1685,Azerbaijan,AZE,373.0,16.0,False,Europe and Eurasia,Asia,47.52871,40.29016,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=16&match_any_issues=True&name=&text=&signed_after=&signed_before=
1666,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
723,Kurds-Kurdistan,,,187.0,True,Cross-regional,Asia,44.0,37.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=187&match_any_issues=True&name=&text=&signed_after=&signed_before=
732,Western Sahara,,,147.0,True,Middle East and North Africa,Africa,-13.1395,24.6585,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=147&match_any_issues=True&name=&text=&signed_after=&signed_before=
1686,Azerbaijan,AZE,373.0,16.0,False,Europe and Eurasia,Asia,47.52871,40.29016,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=16&match_any_issues=True&name=&text=&signed_after=&signed_before=
1671,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1667,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1354,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
1668,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1687,Azerbaijan,AZE,373.0,16.0,False,Europe and Eurasia,Asia,47.52871,40.29016,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=16&match_any_issues=True&name=&text=&signed_after=&signed_before=
853,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
750,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
852,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1371,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
2016,Serbia,SRB,345.0,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=50&match_any_issues=True&name=&text=&signed_after=&signed_before=
2015,Serbia,SRB,345.0,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=50&match_any_issues=True&name=&text=&signed_after=&signed_before=
854,Cordillera,,,153.0,True,Asia and Pacific,Asia,-56.9547,-25.2032,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=153&match_any_issues=True&name=&text=&signed_after=&signed_before=
749,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
851,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
1716,Darjeeling,,,41.0,True,Asia and Pacific,Asia,88.26382,27.03937,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=41&match_any_issues=True&name=&text=&signed_after=&signed_before=
1372,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
2552,Nagaland,,,93.0,True,Asia and Pacific,Asia,94.47205,26.05934,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=93&match_any_issues=True&name=&text=&signed_after=&signed_before=
2019,Serbia,SRB,345.0,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=50&match_any_issues=True&name=&text=&signed_after=&signed_before=
2018,Serbia,SRB,345.0,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=50&match_any_issues=True&name=&text=&signed_after=&signed_before=
850,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1439,Basque Country,,,18.0,True,Europe and Eurasia,Europe,-2.617,43.04318,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=18&match_any_issues=True&name=&text=&signed_after=&signed_before=
2017,Serbia,SRB,345.0,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=50&match_any_issues=True&name=&text=&signed_after=&signed_before=
1681,Puntland,,,169.0,True,Africa (excl MENA),Africa,49.0,9.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=169&match_any_issues=True&name=&text=&signed_after=&signed_before=
1948,Kenya,KEN,501.0,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=70&match_any_issues=True&name=&text=&signed_after=&signed_before=
717,India,IND,750.0,62.0,False,Asia and Pacific,Asia,79.44333,23.37938,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=62&match_any_issues=True&name=&text=&signed_after=&signed_before=
1680,Puntland,,,169.0,True,Africa (excl MENA),Africa,49.0,9.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=169&match_any_issues=True&name=&text=&signed_after=&signed_before=
1374,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1015,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
2020,Serbia,SRB,345.0,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=50&match_any_issues=True&name=&text=&signed_after=&signed_before=
2021,Serbia,SRB,345.0,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=50&match_any_issues=True&name=&text=&signed_after=&signed_before=
865,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1669,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
808,Azawad,,,15.0,True,Africa (excl MENA),Africa,-2.33417,18.54778,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=15&match_any_issues=True&name=&text=&signed_after=&signed_before=
866,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
1337,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1082,Ogaden,,,106.0,True,Africa (excl MENA),Africa,44.0,8.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=106&match_any_issues=True&name=&text=&signed_after=&signed_before=
856,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
857,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
858,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
859,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
860,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
861,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
862,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1076,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
1077,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
867,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
855,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
787,Palestine,,,108.0,True,Middle East and North Africa,Asia,35.20468,31.91272,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=108&match_any_issues=True&name=&text=&signed_after=&signed_before=
874,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
880,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
789,Burundi,BDI,516.0,22.0,False,Africa (excl MENA),Africa,29.92644,-3.3223,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=22&match_any_issues=True&name=&text=&signed_after=&signed_before=
872,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
873,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
878,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
877,Sudan,SDN,625.0,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=130&match_any_issues=True&name=&text=&signed_after=&signed_before=
876,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
875,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=40&match_any_issues=True&name=&text=&signed_after=&signed_before=
871,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
2022,Serbia,SRB,345.0,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=50&match_any_issues=True&name=&text=&signed_after=&signed_before=
870,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
1897,Plateau State,,,197.0,True,Africa (excl MENA),Africa,9.75,9.16667,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=197&match_any_issues=True&name=&text=&signed_after=&signed_before=
1898,Plateau State,,,197.0,True,Africa (excl MENA),Africa,9.75,9.16667,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=197&match_any_issues=True&name=&text=&signed_after=&signed_before=
813,Azawad,,,15.0,True,Africa (excl MENA),Africa,-2.33417,18.54778,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=15&match_any_issues=True&name=&text=&signed_after=&signed_before=
814,Azawad,,,15.0,True,Africa (excl MENA),Africa,-2.33417,18.54778,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=15&match_any_issues=True&name=&text=&signed_after=&signed_before=
1901,Plateau State,,,197.0,True,Africa (excl MENA),Africa,9.75,9.16667,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=197&match_any_issues=True&name=&text=&signed_after=&signed_before=
869,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
2023,Serbia,SRB,345.0,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=50&match_any_issues=True&name=&text=&signed_after=&signed_before=
2024,Serbia,SRB,345.0,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=50&match_any_issues=True&name=&text=&signed_after=&signed_before=
792,India,IND,750.0,62.0,False,Asia and Pacific,Asia,79.44333,23.37938,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=62&match_any_issues=True&name=&text=&signed_after=&signed_before=
868,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372,https://www.peaceagreements.org/agreements/search/?search_type=basic-search&countries=85&match_any_issues=True&name=&text=&signed_after=&signed_before=
