AgtId,name,iso_code,gwno,id,entity,region.name,region_geo,central_longitude,central_latitude
1783,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
657,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
953,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
446,Pakistan,PAK,770,109.0,False,Asia and Pacific,Asia,70.2101,30.31428
577,Pakistan,PAK,770,109.0,False,Asia and Pacific,Asia,70.2101,30.31428
1291,Pakistan,PAK,770,109.0,False,Asia and Pacific,Asia,70.2101,30.31428
405,Serbia,SRB,345,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936
130,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
131,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
982,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
121,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
444,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0
620,Anjouan,,,10.0,True,Africa (excl MENA),Africa,44.43654,-12.2224
1784,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
627,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1811,Kazakhstan,KAZ,705,69.0,False,Europe and Eurasia,Asia,67.19505,48.18311
241,Portugal,PRT,235,154.0,False,Europe and Eurasia,Europe,-8.51981,39.59314
529,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
530,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
6,Serbia,SRB,345,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936
457,Serbia,SRB,345,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936
412,Abkhazia,,,2.0,True,Europe and Eurasia,Asia,41.16521,43.11038
5,Serbia,SRB,345,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936
602,Serbia,SRB,345,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936
571,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0
1290,Ethiopia,ETH,530,49.0,False,Africa (excl MENA),Africa,39.64475,8.619089
554,Ethiopia,ETH,530,49.0,False,Africa (excl MENA),Africa,39.64475,8.619089
539,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
587,Palestine,,,108.0,True,Middle East and North Africa,Asia,35.20468,31.91272
2529,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
954,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
501,Palestine,,,108.0,True,Middle East and North Africa,Asia,35.20468,31.91272
658,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
956,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
955,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1704,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
235,Uganda,UGA,500,141.0,False,Africa (excl MENA),Africa,32.33571,1.513806
418,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0
572,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0
957,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
958,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1658,Basque Country,,,18.0,True,Europe and Eurasia,Europe,-2.617,43.04318
659,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1803,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
959,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
114,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1510,Abkhazia,,,2.0,True,Europe and Eurasia,Asia,41.16521,43.11038
961,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
962,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
963,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
964,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
274,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
965,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
438,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0
1047,Bodoland,,,19.0,True,Asia and Pacific,Asia,90.27407,26.40735
2523,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
966,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1268,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
1267,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
1269,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
1270,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
113,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
967,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
386,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0
408,Yemen,YEM,678,148.0,False,Middle East and North Africa,Asia,47.59395,15.90521
541,South Korea,KOR,732,126.0,False,Asia and Pacific,Asia,127.8064,36.35627
968,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
261,Ethiopia,ETH,530,49.0,False,Africa (excl MENA),Africa,39.64475,8.619089
112,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1773,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
1795,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
1794,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
1514,Palestine,,,108.0,True,Middle East and North Africa,Asia,35.20468,31.91272
111,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
619,Anjouan,,,10.0,True,Africa (excl MENA),Africa,44.43654,-12.2224
110,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1694,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
1051,Rebolusyonaryong Partido ng Manggagawa-Pilipineas (RPMP,,,,,,,,
221,Ethiopia,ETH,530,49.0,False,Africa (excl MENA),Africa,39.64475,8.619089
1695,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
109,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1785,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
225,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0
1431,Yugoslavia (former),,345,157.0,False,Europe and Eurasia,Europe,-66.1587,-17.4164
108,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1196,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
107,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
621,Anjouan,,,10.0,True,Africa (excl MENA),Africa,44.43654,-12.2224
106,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
105,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1428,Yugoslavia (former),,345,157.0,False,Europe and Eurasia,Europe,-66.1587,-17.4164
609,Abkhazia,,,2.0,True,Europe and Eurasia,Asia,41.16521,43.11038
104,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
282,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
103,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1774,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
1696,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
586,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0
528,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0
1775,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
1430,Yugoslavia (former),,345,157.0,False,Europe and Eurasia,Europe,-66.1587,-17.4164
2553,Nagaland,,,93.0,True,Asia and Pacific,Asia,94.47205,26.05934
1049,Nagaland,,,93.0,True,Asia and Pacific,Asia,94.47205,26.05934
269,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
2652,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
102,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1735,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
125,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
396,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
402,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
381,Yugoslavia (former),,345,157.0,False,Europe and Eurasia,Europe,-66.1587,-17.4164
1776,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
312,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0
1715,Anjouan,,,10.0,True,Africa (excl MENA),Africa,44.43654,-12.2224
1902,Bougainville,,,21.0,True,Asia and Pacific,Oceania,155.0,-6.0
2521,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
970,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1048,Uganda,UGA,500,141.0,False,Africa (excl MENA),Africa,32.33571,1.513806
442,Moluccas,,,88.0,True,Asia and Pacific,Asia,127.7174,-1.57634
1334,Anjouan,,,10.0,True,Africa (excl MENA),Africa,44.43654,-12.2224
2647,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1777,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
470,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2522,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
101,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1778,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
579,Moluccas,,,88.0,True,Asia and Pacific,Asia,127.7174,-1.57634
2657,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1779,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
913,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1664,Southern Kordofan - Blue Nile - Abyei,,,1.0,True,Africa (excl MENA),Africa,,
190,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
401,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
100,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1832,Nagaland,,,93.0,True,Asia and Pacific,Asia,94.47205,26.05934
440,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2650,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
477,Rwanda,RWA,517,116.0,False,Africa (excl MENA),Africa,29.95631,-1.99839
1194,Rwanda,RWA,517,116.0,False,Africa (excl MENA),Africa,29.95631,-1.99839
236,Uganda,UGA,500,141.0,False,Africa (excl MENA),Africa,32.33571,1.513806
2536,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1833,Nagaland,,,93.0,True,Asia and Pacific,Asia,94.47205,26.05934
1052,Rebolusyonaryong Partido ng Manggagawa-Pilipineas (RPMP,,,,,,,,
453,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1697,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
2528,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1013,Nigeria,NGA,475,102.0,False,Africa (excl MENA),Africa,8.106778,9.593697
451,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
325,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1689,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
1834,Nagaland,,,93.0,True,Asia and Pacific,Asia,94.47205,26.05934
461,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1193,Uganda,UGA,500,141.0,False,Africa (excl MENA),Africa,32.33571,1.513806
1236,Uganda,UGA,500,141.0,False,Africa (excl MENA),Africa,32.33571,1.513806
652,Bodoland,,,19.0,True,Asia and Pacific,Asia,90.27407,26.40735
191,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
132,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
134,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
192,Palestine,,,108.0,True,Middle East and North Africa,Asia,35.20468,31.91272
135,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
233,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2531,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1812,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
275,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1511,Abkhazia,,,2.0,True,Europe and Eurasia,Asia,41.16521,43.11038
618,Anjouan,,,10.0,True,Africa (excl MENA),Africa,44.43654,-12.2224
385,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1056,Abkhazia,,,2.0,True,Europe and Eurasia,Asia,41.16521,43.11038
971,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
647,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
905,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
1301,Western Sahara,,,147.0,True,Middle East and North Africa,Africa,-13.1395,24.6585
496,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
498,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
583,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
92,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
581,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1531,Taliban,,,167.0,True,Cross-regional,,,
1057,Nagaland,,,93.0,True,Asia and Pacific,Asia,94.47205,26.05934
1804,Ossetia,,,107.0,True,Europe and Eurasia,Asia,44.63758,43.03491
1698,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
661,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1743,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
90,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
91,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
362,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
349,Burundi,BDI,516,22.0,False,Africa (excl MENA),Africa,29.92644,-3.3223
124,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
972,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
973,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
642,Casamance,,,25.0,True,Africa (excl MENA),Africa,-15.5,12.75
270,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
574,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
573,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
575,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
576,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1195,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
337,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1532,Taliban,,,167.0,True,Cross-regional,,,
497,India,IND,750,62.0,False,Asia and Pacific,Asia,79.44333,23.37938
662,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
974,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1836,Mizoram,,,86.0,True,Asia and Pacific,Asia,92.82892,23.3078
1059,Abkhazia,,,2.0,True,Europe and Eurasia,Asia,41.16521,43.11038
975,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
94,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
1800,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
450,Aceh,,,3.0,True,Asia and Pacific,Asia,96.90952,4.225082
663,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
977,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
2074,Japan,JPN,740,199.0,False,Asia and Pacific,Asia,139.2715,36.65523
138,Palestine,,,108.0,True,Middle East and North Africa,Asia,35.20468,31.91272
139,Palestine,,,108.0,True,Middle East and North Africa,Asia,35.20468,31.91272
1852,Puntland,,,169.0,True,Africa (excl MENA),Africa,49.0,9.0
1717,Darjeeling,,,41.0,True,Asia and Pacific,Asia,88.26382,27.03937
123,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
979,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
980,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
991,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
993,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
992,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
994,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1066,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
122,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
995,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
350,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
1065,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
240,Nigeria,NGA,475,102.0,False,Africa (excl MENA),Africa,8.106778,9.593697
373,Eastern Sudan,,,45.0,True,Africa (excl MENA),,,
1263,Azawad,,,15.0,True,Africa (excl MENA),Africa,-2.33417,18.54778
1336,Cabinda,,,196.0,True,Africa (excl MENA),Africa,12.19448,-5.56084
537,Lebanon,LBN,660,74.0,False,Middle East and North Africa,Asia,35.89343,33.92145
1530,Taliban,,,167.0,True,Cross-regional,,,
126,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
1062,Central African Republic,CAF,482,26.0,False,Africa (excl MENA),Africa,20.48548,6.574163
668,Burundi,BDI,516,22.0,False,Africa (excl MENA),Africa,29.92644,-3.3223
133,Chad,TCD,483,27.0,False,Africa (excl MENA),Africa,18.67417,15.37626
1524,Pakistan,PAK,770,109.0,False,Asia and Pacific,Asia,70.2101,30.31428
1071,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1856,Somalia,SOM,520,124.0,False,Africa (excl MENA),Africa,46.20311,4.404616
1972,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1688,Taliban,,,167.0,True,Cross-regional,,,
1188,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1853,Somalia,SOM,520,124.0,False,Africa (excl MENA),Africa,46.20311,4.404616
1854,Somalia,SOM,520,124.0,False,Africa (excl MENA),Africa,46.20311,4.404616
700,Western Sahara,,,147.0,True,Middle East and North Africa,Africa,-13.1395,24.6585
699,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
697,Western Sahara,,,147.0,True,Middle East and North Africa,Africa,-13.1395,24.6585
1070,Pakistan,PAK,770,109.0,False,Asia and Pacific,Asia,70.2101,30.31428
664,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
996,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1073,South Korea,KOR,732,126.0,False,Asia and Pacific,Asia,127.8064,36.35627
997,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
675,Rwanda,RWA,517,116.0,False,Africa (excl MENA),Africa,29.95631,-1.99839
1074,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
998,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1072,Palestine,,,108.0,True,Middle East and North Africa,Asia,35.20468,31.91272
698,Western Sahara,,,147.0,True,Middle East and North Africa,Africa,-13.1395,24.6585
714,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
689,Western Sahara,,,147.0,True,Middle East and North Africa,Africa,-13.1395,24.6585
734,Taliban,,,167.0,True,Cross-regional,,,
830,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1000,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
999,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
724,Abkhazia,,,2.0,True,Europe and Eurasia,Asia,41.16521,43.11038
725,Abkhazia,,,2.0,True,Europe and Eurasia,Asia,41.16521,43.11038
1781,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
823,Azerbaijan,AZE,373,16.0,False,Europe and Eurasia,Asia,47.52871,40.29016
1780,Russia,RUS,365,115.0,False,Europe and Eurasia,Europe,96.80537,61.98953
1672,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1577,United States of America,USA,2,145.0,False,Americas,Americas,-99.4146,39.3987
735,Taliban,,,167.0,True,Cross-regional,,,
748,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
715,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
678,Kurds-Kurdistan,,,187.0,True,Cross-regional,Asia,44.0,37.0
1944,Kenya,KEN,501,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431
2052,Kenya,KEN,501,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431
841,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
744,Puntland,,,169.0,True,Africa (excl MENA),Africa,49.0,9.0
737,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
843,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
660,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
2047,Kenya,KEN,501,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431
1001,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
665,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
666,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1002,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1665,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
716,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1673,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
764,United Kingdom,GBR,200,143.0,False,Europe and Eurasia,Europe,-1.96956,53.40839
755,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
754,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
753,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
1003,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
738,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1004,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1006,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1005,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
721,Eritrea,ERI,531,48.0,False,Africa (excl MENA),Africa,38.86067,15.3628
801,Anjouan,,,10.0,True,Africa (excl MENA),Africa,44.43654,-12.2224
752,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
751,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
1080,Ogaden,,,106.0,True,Africa (excl MENA),Africa,44.0,8.0
1083,Venezuela,VEN,101,150.0,False,Americas,Americas,-66.1628,7.120734
2037,Ogaden,,,106.0,True,Africa (excl MENA),Africa,44.0,8.0
1685,Azerbaijan,AZE,373,16.0,False,Europe and Eurasia,Asia,47.52871,40.29016
1666,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
723,Kurds-Kurdistan,,,187.0,True,Cross-regional,Asia,44.0,37.0
732,Western Sahara,,,147.0,True,Middle East and North Africa,Africa,-13.1395,24.6585
1686,Azerbaijan,AZE,373,16.0,False,Europe and Eurasia,Asia,47.52871,40.29016
1671,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1667,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1354,Mindanao,,,85.0,True,Asia and Pacific,Asia,123.3444,9.64372
1668,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1687,Azerbaijan,AZE,373,16.0,False,Europe and Eurasia,Asia,47.52871,40.29016
853,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
750,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
852,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1371,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2016,Serbia,SRB,345,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936
2015,Serbia,SRB,345,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936
854,Cordillera,,,153.0,True,Asia and Pacific,Asia,-56.9547,-25.2032
749,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
851,Darfur,,,40.0,True,Africa (excl MENA),Africa,25.0,13.0
1716,Darjeeling,,,41.0,True,Asia and Pacific,Asia,88.26382,27.03937
1372,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
2552,Nagaland,,,93.0,True,Asia and Pacific,Asia,94.47205,26.05934
2019,Serbia,SRB,345,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936
2018,Serbia,SRB,345,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936
850,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
1439,Basque Country,,,18.0,True,Europe and Eurasia,Europe,-2.617,43.04318
2017,Serbia,SRB,345,50.0,False,Europe and Eurasia,Europe,20.80455,44.02936
1681,Puntland,,,169.0,True,Africa (excl MENA),Africa,49.0,9.0
1948,Kenya,KEN,501,70.0,False,Africa (excl MENA),Africa,37.8897,0.528431
717,India,IND,750,62.0,False,Asia and Pacific,Asia,79.44333,23.37938
1680,Puntland,,,169.0,True,Africa (excl MENA),Africa,49.0,9.0
1374,Sudan,SDN,625,130.0,False,Africa (excl MENA),Africa,30.00919,16.05325
